#                                                                 --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name          accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#  ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
msafile_mammalia_TAS2R -          Q9NYW3.1/1-303       -           3.7e-127  409.6  29.5  4.1e-127  409.5  29.5   1.0   1   0   0   1   1   1   1 -
msafile_mammalia_TAS2R -          Q9NYW1.1/1-301       -           2.6e-116  374.0  33.2  2.9e-116  373.9  33.2   1.0   1   0   0   1   1   1   1 -
msafile_mammalia_TAS2R -          Q9NYW6.3/1-301       -           1.4e-115  371.6  28.4  1.5e-115  371.5  28.4   1.0   1   0   0   1   1   1   1 -
msafile_mammalia_TAS2R -          Q9NYW0.3/1-296       -           1.1e-110  355.5  36.3  1.2e-110  355.4  36.3   1.0   1   0   0   1   1   1   1 -
msafile_mammalia_TAS2R -          Q9JKT5.1/1-297       -           6.8e-103  330.0  35.6  7.5e-103  329.8  35.6   1.0   1   0   0   1   1   1   1 -
msafile_mammalia_TAS2R -          Q9JKE9.2/1-303       -           3.3e-120  386.8  30.1  3.7e-120  386.7  30.1   1.0   1   0   0   1   1   1   1 -
msafile_mammalia_TAS2R -          Q9NYW2.1/1-304       -           5.5e-113  363.1  37.0  6.1e-113  363.0  37.0   1.0   1   0   0   1   1   1   1 -
msafile_mammalia_TAS2R -          P59530.1/1-303       -           2.5e-117  377.4  27.8  2.7e-117  377.2  27.8   1.0   1   0   0   1   1   1   1 -
msafile_mammalia_TAS2R -          Q9NYV9.1/1-298       -           9.8e-108  345.9  43.4  1.1e-107  345.7  43.4   1.0   1   0   0   1   1   1   1 -
msafile_mammalia_TAS2R -          Q9JKT7.1/1-299       -            1.6e-97  312.4  42.8   1.7e-97  312.2  42.8   1.0   1   0   0   1   1   1   1 -
msafile_mammalia_TAS2R -          Q9JKT4.1/1-297       -           2.2e-102  328.3  36.0  2.4e-102  328.2  36.0   1.0   1   0   0   1   1   1   1 -
